Date,Adj Close,Close,High,Low,Open,Volume
,ABDL.NS,ABDL.NS,ABDL.NS,ABDL.NS,ABDL.NS,ABDL.NS
2025-07-11,443.41064453125,447.25,449.79998779296875,436.6000061035156,442.75,386955
2025-07-14,482.2741394042969,486.45001220703125,491.95001220703125,445.04998779296875,451.0,1955511
2025-07-15,487.2312316894531,491.45001220703125,505.8999938964844,481.25,488.79998779296875,1515037
2025-07-16,487.9252014160156,492.1499938964844,499.3999938964844,486.95001220703125,491.45001220703125,693867
2025-07-17,492.6839904785156,496.95001220703125,499.0,488.3999938964844,496.0,467350
2025-07-18,475.3837890625,479.5,497.3500061035156,474.0,497.3500061035156,514553
2025-07-21,467.45245361328125,471.5,483.79998779296875,468.3500061035156,477.04998779296875,268447
2025-07-22,478.2588806152344,482.3999938964844,485.0,470.75,472.95001220703125,471083
2025-07-23,469.63360595703125,473.70001220703125,486.04998779296875,471.95001220703125,486.0,190332
2025-07-24,466.6593322753906,470.70001220703125,478.8500061035156,468.6000061035156,476.0,160999
2025-07-25,455.8033447265625,459.75,474.6499938964844,457.1499938964844,472.5,394597
2025-07-28,473.3514099121094,477.45001220703125,482.45001220703125,457.6499938964844,460.79998779296875,546431
2025-07-29,483.5133972167969,487.70001220703125,491.5,472.29998779296875,475.25,545965
2025-07-30,489.66015625,493.8999938964844,512.0,490.0,500.0,2221521
2025-07-31,510.62860107421875,515.0499877929688,522.5,482.0,485.0,1521105
2025-08-01,506.36553955078125,510.75,531.9000244140625,504.0,516.0,648280
2025-08-04,524.3597412109375,528.9000244140625,530.8499755859375,508.25,513.0499877929688,674680
2025-08-05,505.027099609375,509.3999938964844,539.7999877929688,506.70001220703125,534.7999877929688,913167
2025-08-06,492.5352783203125,496.79998779296875,511.0,491.6000061035156,510.70001220703125,420815
2025-08-07,499.92132568359375,504.25,511.0,486.3500061035156,495.0,436514
2025-08-08,492.1387023925781,496.3999938964844,505.8999938964844,492.3999938964844,504.0,252531
2025-08-11,484.50482177734375,488.70001220703125,501.79998779296875,485.70001220703125,495.0,233361
2025-08-12,489.56103515625,493.79998779296875,498.0,488.6499938964844,488.70001220703125,155956
2025-08-13,489.85845947265625,494.1000061035156,496.95001220703125,487.75,494.45001220703125,123318
2025-08-14,487.47906494140625,491.70001220703125,502.8999938964844,488.3999938964844,496.1000061035156,143305
2025-08-18,492.7335510253906,497.0,506.0,490.5,492.0,337567
2025-08-19,522.7734375,527.2999877929688,529.9500122070312,497.6000061035156,499.5,1126261
2025-08-20,517.91552734375,522.4000244140625,539.3499755859375,520.0499877929688,533.0,522909
2025-08-21,520.344482421875,524.8499755859375,534.9500122070312,521.8499755859375,534.9500122070312,287543
2025-08-22,517.6180419921875,522.0999755859375,533.0,517.7999877929688,522.0,294326
2025-08-25,507.55523681640625,511.95001220703125,525.4000244140625,510.0,524.2999877929688,189065
2025-08-26,505.4732666015625,509.8500061035156,519.7000122070312,505.6499938964844,514.5,422382
2025-08-28,497.0462341308594,501.3500061035156,514.5,498.1000061035156,510.8999938964844,188951
2025-08-29,501.06146240234375,505.3999938964844,515.0,502.95001220703125,502.95001220703125,247955
2025-09-01,512.5123291015625,516.9500122070312,523.5,502.29998779296875,508.8999938964844,431587
2025-09-02,503.0442810058594,507.3999938964844,520.9500122070312,504.29998779296875,519.7000122070312,225680
2025-09-03,488.61920166015625,492.8500061035156,513.2000122070312,491.1000061035156,509.6000061035156,391366
2025-09-04,489.7593078613281,494.0,503.29998779296875,492.6000061035156,496.0,285289
2025-09-05,496.35223388671875,500.6499938964844,502.6000061035156,491.25,495.70001220703125,159359
2025-09-08,505.82025146484375,510.20001220703125,515.5999755859375,496.70001220703125,501.1000061035156,302977
2025-09-09,502.1520080566406,506.5,512.6500244140625,503.75,512.4000244140625,148525
2025-09-10,503.98614501953125,508.3500061035156,515.0999755859375,505.1000061035156,511.54998779296875,171485
2025-09-11,524.6076049804688,529.1500244140625,532.0,507.95001220703125,508.0,937668
2025-09-12,541.0155029296875,545.7000122070312,548.0,526.0,535.0,1105587
2025-09-15,559.50537109375,564.3499755859375,565.5,548.5,556.0,1359396
2025-09-16,547.1622924804688,551.9000244140625,564.3499755859375,547.0499877929688,564.3499755859375,538730
2025-09-17,539.5779418945312,544.25,556.5999755859375,534.0,551.0,479343
2025-09-18,545.6751708984375,550.4000244140625,552.9500122070312,542.7000122070312,545.0,287614
2025-09-19,544.931640625,549.6500244140625,560.0,547.0,555.0,309832
2025-09-22,536.3558349609375,541.0,555.5,538.0,549.6500244140625,257937
2025-09-23,527.1356811523438,531.7000122070312,542.9500122070312,530.5,540.9000244140625,303516
2025-09-24,530.7047729492188,535.2999877929688,539.1500244140625,525.25,531.7000122070312,284102
2025-09-25,519.0556640625,523.5499877929688,537.9000244140625,520.7999877929688,534.0,260158
2025-09-26,510.97564697265625,515.4000244140625,525.4000244140625,509.54998779296875,523.5499877929688,255596
2025-09-29,506.41510009765625,510.79998779296875,525.4000244140625,508.29998779296875,516.0,180403
