Date,Open,High,Low,Close,Volume
2021-07-19,300.28979009294636,310.1862071396546,297.6595145592855,303.87353515625,599200
2021-07-20,304.67357687140753,326.15415998896003,298.4376427812262,303.4351501464844,592036
2021-07-22,305.7695443328819,308.77243166421306,300.519963217026,304.7283935546875,349268
2021-07-23,304.8927308536549,306.86543723588557,285.735554634906,289.1987609863281,215544
2021-07-26,285.1657156728303,293.71411145395274,285.1657156728303,288.5960388183594,128836
2021-07-27,290.04267120997605,300.5089758011541,282.7874999755681,285.5711975097656,100240
2021-07-28,286.9191867349762,286.9191867349762,277.00085732339664,284.8149719238281,240684
2021-07-29,284.94651949424116,286.5904417220925,279.4667787347365,284.1355285644531,103852
2021-07-30,284.288931869666,317.82494310795346,284.288931869666,309.3423156738281,919200
2021-08-02,317.583820052835,320.0168192865129,310.03272220136085,313.9891052246094,238632
2021-08-03,320.01681179313147,328.1268268865191,294.63464574418254,303.3145751953125,404412
2021-08-04,317.82490566159447,359.6791471907581,317.82490566159447,348.42376708984375,10171364
2021-08-05,340.8398097642894,346.3195494711108,331.1954678802838,336.56561279296875,1745132
2021-08-06,340.40149059707267,361.4436947807938,336.0286682427616,356.8297424316406,4327692
2021-08-09,364.1726058217063,367.9645971833103,349.6293789924572,353.4542541503906,858684
2021-08-10,351.76266838982934,359.3804586606919,346.01571231839307,351.852294921875,413536
2021-08-11,369.6867541481801,369.6867541481801,345.91478106359443,350.126953125,643376
2021-08-12,346.77748522442124,353.1629856792079,339.43976101760506,342.7893371582031,193968
2021-08-13,345.9260523905703,363.1781051620068,340.7952689659584,347.124755859375,848336
2021-08-16,349.8133675663322,349.8133675663322,333.83840477367045,336.896728515625,191644
2021-08-17,346.16131091746485,358.4842054808697,336.52704789516645,351.4937744140625,646280
2021-08-18,352.4347318808739,362.1698061920607,346.5197379037483,355.4146423339844,395400
2021-08-20,347.72970921372985,354.0031833490291,334.8130686044087,338.1066589355469,273612
2021-08-23,337.8712931805312,343.8310863833106,330.7352239239072,333.31182861328125,260212
2021-08-24,340.1118391186035,351.9306135016775,332.7629030645102,343.1029357910156,162592
2021-08-25,347.2592006341674,347.2816004286759,333.8384417024046,335.6980895996094,113924
2021-08-26,336.07893929012056,342.800518075923,334.566584063315,336.2469787597656,68852
2021-08-27,337.93859244394497,340.7168231731324,335.73165216042855,336.9079284667969,77968
2021-08-30,337.19919105684784,349.52208508218115,334.9586648704236,347.3935852050781,377620
2021-08-31,351.53858455330897,365.205795297574,349.75737704392157,363.40216064453125,397344
2021-09-01,367.3903221905413,371.92738822155735,354.00317674100035,358.6634826660156,206156
2021-09-02,365.205764199551,369.68681652101793,354.46245219890335,358.7194519042969,146008
2021-09-03,358.93226427025115,359.6044220685101,349.75732126408553,354.3279724121094,115372
2021-09-06,355.1234416877566,362.74123160408703,354.45128375396274,359.23480224609375,523692
2021-09-07,366.9981837176424,366.9981837176424,351.8410188285001,355.9411926269531,107104
2021-09-08,349.70129718878627,359.6044108336705,349.70129718878627,358.51776123046875,127692
2021-09-09,360.2766339600593,379.76921303625653,360.2766339600593,375.2321472167969,709400
2021-09-13,384.02617893312635,386.490757677738,376.63244269929135,378.83935546875,1349076
2021-09-14,383.12994396319374,384.25020695723816,370.0340805028827,373.0699768066406,246004
2021-09-15,374.16788348161293,377.5286728542022,369.9108836096664,371.6360778808594,137704
2021-09-16,375.2881082830327,378.64889731243306,365.2841541354837,373.6861267089844,176216
