Date,Adj Close,Close,High,Low,Open,Volume
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
2002-08-12,25.343923568725586,39.70000076293945,40.0,38.724998474121094,38.724998474121094,212976
2002-08-13,25.00078773498535,39.162498474121094,40.38750076293945,38.875,39.75,153576
2002-08-14,23.27714729309082,36.462501525878906,39.25,35.724998474121094,39.25,822776
2002-08-15,23.27714729309082,36.462501525878906,36.462501525878906,36.462501525878906,36.462501525878906,0
2002-08-16,23.221288681030273,36.375,38.0,35.75,36.275001525878906,811856
2002-08-19,22.64674186706543,35.474998474121094,36.67499923706055,35.13750076293945,36.67499923706055,205880
2002-08-20,23.27714729309082,36.462501525878906,38.724998474121094,35.48749923706055,35.724998474121094,3773624
2002-08-21,24.418264389038086,38.25,39.20000076293945,36.525001525878906,38.474998474121094,3011064
2002-08-22,25.47160530090332,39.900001525878906,41.57500076293945,39.3125,39.51250076293945,6732480
2002-08-23,27.003719329833984,42.29999923706055,43.625,39.76250076293945,40.25,4841672
2002-08-26,26.907962799072266,42.150001525878906,43.25,41.8125,42.974998474121094,2576912
2002-08-27,26.23766326904297,41.099998474121094,44.25,40.75,42.5,3694224
2002-08-28,26.261611938476562,41.13750076293945,41.599998474121094,40.287498474121094,40.974998474121094,1674960
2002-08-29,26.261611938476562,41.13750076293945,41.875,40.75,40.88750076293945,1236544
2002-08-30,28.120901107788086,44.04999923706055,45.125,41.25,41.26250076293945,3762384
2002-09-02,28.408174514770508,44.5,45.974998474121094,44.04999923706055,44.75,2389568
2002-09-03,27.07553482055664,42.412498474121094,44.9375,42.0,44.75,986784
2002-09-04,27.666044235229492,43.337501525878906,43.75,41.38750076293945,41.875,1449856
2002-09-05,27.498472213745117,43.07500076293945,44.86249923706055,42.5,44.662498474121094,1061360
2002-09-06,26.477048873901367,41.474998474121094,43.25,41.01250076293945,43.25,907472
2002-09-09,26.1339168548584,40.9375,42.6875,39.5,39.5,880848
2002-09-10,26.1339168548584,40.9375,40.9375,40.9375,40.9375,0
2002-09-11,26.796247482299805,41.974998474121094,42.70000076293945,41.162498474121094,41.162498474121094,635936
2002-09-12,26.931909561157227,42.1875,43.224998474121094,41.900001525878906,42.48749923706055,781968
2002-09-13,26.16584587097168,40.98749923706055,42.224998474121094,40.63750076293945,40.712501525878906,338264
2002-09-16,25.655132293701172,40.1875,41.599998474121094,39.875,41.375,288592
2002-09-17,26.405241012573242,41.36249923706055,41.625,40.775001525878906,40.912498474121094,462952
2002-09-18,25.591297149658203,40.087501525878906,41.25,39.75,41.125,315432
2002-09-19,25.375837326049805,39.75,41.07500076293945,39.25,39.75,490848
2002-09-20,24.96088981628418,39.099998474121094,39.67499923706055,38.162498474121094,38.32500076293945,501072
2002-09-23,24.53795051574707,38.4375,39.474998474121094,38.275001525878906,39.375,248504
2002-09-24,23.708059310913086,37.13750076293945,38.29999923706055,36.724998474121094,38.29999923706055,267912
2002-09-25,23.8915958404541,37.42499923706055,37.75,36.0,36.275001525878906,379544
2002-09-26,24.266651153564453,38.01250076293945,38.61249923706055,37.75,38.20000076293945,178136
2002-09-27,24.561893463134766,38.474998474121094,39.0,37.88750076293945,37.88750076293945,206288
2002-09-30,23.668153762817383,37.07500076293945,38.474998474121094,36.275001525878906,37.88750076293945,202232
2002-10-01,23.468660354614258,36.76250076293945,37.75,36.125,37.25,240192
2002-10-02,23.468660354614258,36.76250076293945,36.76250076293945,36.76250076293945,36.76250076293945,0
2002-10-03,24.09906768798828,37.75,39.75,37.25,37.25,673264
2002-10-04,23.947450637817383,37.51250076293945,38.36249923706055,37.125,38.25,258296
2002-10-07,23.84371566772461,37.349998474121094,38.0,37.025001525878906,37.76250076293945,110976
2002-10-08,24.490081787109375,38.36249923706055,38.724998474121094,37.25,37.462501525878906,227352
2002-10-09,23.867658615112305,37.38750076293945,39.11249923706055,37.0625,38.5,277040
2002-10-10,23.8915958404541,37.42499923706055,38.5,36.63750076293945,38.5,173224
2002-10-11,24.394329071044922,38.212501525878906,38.9375,38.11249923706055,38.474998474121094,192536
2002-10-14,24.21876335144043,37.9375,39.0,37.57500076293945,38.92499923706055,152744
2002-10-15,24.21876335144043,37.9375,37.9375,37.9375,37.9375,0
2002-10-16,24.266651153564453,38.01250076293945,42.775001525878906,37.775001525878906,42.775001525878906,247760
2002-10-17,24.266651153564453,38.01250076293945,38.25,37.525001525878906,38.25,144512
2002-10-18,24.7773494720459,38.8125,39.92499923706055,38.287498474121094,38.75,512312
2002-10-21,25.160388946533203,39.412498474121094,40.73749923706055,39.25,39.724998474121094,646296
2002-10-22,24.250682830810547,37.98749923706055,39.75,37.75,39.75,229384
2002-10-23,24.138959884643555,37.8125,38.70000076293945,37.525001525878906,38.25,153320
2002-10-24,23.716035842895508,37.150001525878906,38.349998474121094,36.900001525878906,38.224998474121094,168744
2002-10-25,23.229267120361328,36.38750076293945,37.087501525878906,36.275001525878906,36.5,172296
2002-10-28,22.88612937927246,35.849998474121094,36.5,35.54999923706055,36.125,134504
2002-10-29,23.085620880126953,36.162498474121094,36.45000076293945,35.54999923706055,35.75,143024
2002-10-30,23.47663688659668,36.775001525878906,37.4375,36.25,36.5,164320
2002-10-31,23.84371566772461,37.349998474121094,37.5,36.79999923706055,37.0,118928
2002-11-01,23.596338272094727,36.962501525878906,38.150001525878906,36.76250076293945,37.525001525878906,108792
2002-11-04,23.771896362304688,37.23749923706055,37.5,36.95000076293945,37.5,56560
2002-11-05,23.51654052734375,36.837501525878906,37.32500076293945,36.599998474121094,36.88750076293945,70288
2002-11-06,23.51654052734375,36.837501525878906,36.837501525878906,36.837501525878906,36.837501525878906,0
2002-11-07,24.24270248413086,37.974998474121094,39.5,37.5,37.5,204880
2002-11-08,23.819780349731445,37.3125,37.73749923706055,37.025001525878906,37.25,77664
2002-11-11,23.460691452026367,36.75,37.5,36.67499923706055,37.5,66568
2002-11-12,23.580379486083984,36.9375,37.5,36.5,36.5,106864
2002-11-13,23.380895614624023,36.625,37.224998474121094,36.42499923706055,37.125,106264
2002-11-14,23.70009422302246,37.125,37.900001525878906,36.63750076293945,37.20000076293945,211856
2002-11-15,24.210784912109375,37.92499923706055,38.162498474121094,37.5,37.95000076293945,154144
2002-11-18,24.45816421508789,38.3125,38.73749923706055,37.837501525878906,38.25,217672
2002-11-19,24.45816421508789,38.3125,38.3125,38.3125,38.3125,0
2002-11-20,25.264118194580078,39.57500076293945,39.875,38.25,38.25,406128
2002-11-21,27.450592041015625,43.0,44.724998474121094,40.3125,40.3125,2664024
2002-11-22,27.027660369873047,42.337501525878906,45.17499923706055,41.38750076293945,41.38750076293945,1184016
2002-11-25,26.979795455932617,42.26250076293945,43.20000076293945,41.75,42.75,428920
2002-11-26,26.820194244384766,42.01250076293945,43.45000076293945,41.775001525878906,42.625,367496
2002-11-27,26.253618240356445,41.125,42.75,40.88750076293945,42.75,301128
