Date,Adj Close,Close,High,Low,Open,Volume
,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
1996-01-01,1.1312599182128906,1.4900000095367432,1.5149999856948853,1.462499976158142,1.5149999856948853,700000
1996-01-02,1.129361629486084,1.4874999523162842,1.5125000476837158,1.475000023841858,1.4900000095367432,824000
1996-01-03,1.1331580877304077,1.4924999475479126,1.497499942779541,1.475000023841858,1.4874999523162842,568000
1996-01-04,1.1255656480789185,1.4824999570846558,1.4900000095367432,1.4700000286102295,1.4924999475479126,564000
1996-01-05,1.1236677169799805,1.4800000190734863,1.4900000095367432,1.475000023841858,1.4824999570846558,378000
1996-01-08,1.110381007194519,1.462499976158142,1.475000023841858,1.4550000429153442,1.4800000190734863,474000
1996-01-09,1.0743176937103271,1.4149999618530273,1.462499976158142,1.399999976158142,1.462499976158142,966000
1996-01-10,1.0781135559082031,1.4199999570846558,1.4325000047683716,1.4049999713897705,1.4149999618530273,452000
1996-01-11,1.0743176937103271,1.4149999618530273,1.440000057220459,1.399999976158142,1.4199999570846558,636000
1996-01-12,1.072419285774231,1.412500023841858,1.4175000190734863,1.399999976158142,1.4149999618530273,862000
1996-01-15,1.0591328144073486,1.3949999809265137,1.4075000286102295,1.3875000476837158,1.412500023841858,362000
1996-01-16,1.040151834487915,1.3700000047683716,1.399999976158142,1.3700000047683716,1.3949999809265137,716000
1996-01-17,1.0078842639923096,1.3274999856948853,1.3975000381469727,1.315000057220459,1.3700000047683716,858000
1996-01-18,1.0021902322769165,1.3200000524520874,1.3274999856948853,1.2999999523162842,1.3274999856948853,660000
1996-01-19,0.969922661781311,1.277500033378601,1.315000057220459,1.2675000429153442,1.3200000524520874,852000
1996-01-22,0.9661269783973694,1.2725000381469727,1.2949999570846558,1.2599999904632568,1.277500033378601,718000
1996-01-23,0.9604326486587524,1.2649999856948853,1.2999999523162842,1.2549999952316284,1.2725000381469727,798000
1996-01-24,0.9357568621635437,1.2324999570846558,1.2649999856948853,1.225000023841858,1.2649999856948853,898000
1996-01-25,0.9243687987327576,1.2174999713897705,1.225000023841858,1.2050000429153442,1.2324999570846558,780000
