Date,Open,High,Low,Close,Volume
2021-12-14,143.061791468424,146.6383362551346,134.8476573643457,139.13951110839844,55723800
2021-12-15,139.48524654206292,142.77566483194278,137.81619230993567,139.47332763671875,5351248
2021-12-16,139.72368902712168,141.75039782700313,134.97880025090564,136.12330627441406,2659472
2021-12-17,136.0994482827383,138.04271010818718,134.70460163462948,135.61065673828125,2656852
2021-12-20,132.33214487868494,133.67931577837834,129.37552897371026,131.50953674316406,3161016
2021-12-21,131.61683752402797,137.91156166159325,131.61683752402797,137.01742553710938,2287144
2021-12-22,135.90869597994387,140.42706694110464,135.90869597994387,138.4122772216797,1210492
2021-12-23,138.4122848168977,139.96212090873203,135.9206223432721,137.3631591796875,821260
2021-12-24,136.88627430355908,137.6492733758014,134.85956574919496,136.2425079345703,593868
2021-12-27,134.26345819807347,136.61206419605736,134.26345819807347,136.25440979003906,875444
2021-12-28,136.38558780735104,137.8162058612743,135.19340609574832,136.3975067138672,943512
2021-12-29,135.9325381065279,143.5505813231981,135.47951783733959,139.0441436767578,1493716
2021-12-30,138.3288552691692,144.25399278810886,138.3288552691692,139.66409301757812,2549108
2021-12-31,140.188626128601,144.49239845243468,139.48523612982555,140.31976318359375,1535564
2022-01-03,141.86960426068316,153.19532897056962,141.1662142365223,150.87057495117188,4492296
2022-01-04,150.1433283254841,155.937327014983,147.4370678175093,152.55152893066406,3775900
2022-01-05,151.62164870305838,154.6259402561503,150.54868535509743,151.9077606201172,1381288
2022-01-06,151.38321568423757,153.07610762650947,148.78425414165406,151.3355255126953,1202696
2022-01-07,154.0298682076159,154.74517719310018,144.96928772481496,147.6993865966797,3796180
2022-01-10,145.4699933670031,153.64837080542736,142.35840229398357,150.0479736328125,4742620
2022-01-11,150.14335622595914,152.7780746971837,147.5920846469867,149.26113891601562,1513836
2022-01-12,150.38178227115392,151.38321767472047,145.46998559765996,147.4609375,646748
2022-01-13,148.65310176770873,149.71414612495818,146.35218584310024,147.80665588378906,1412848
2022-01-14,148.76042243867283,149.97644182143128,147.0079067952883,148.53390502929688,665812
2022-01-17,149.8572164113379,152.13428019402136,146.9006004334158,147.59207153320312,1076480
2022-01-18,149.26112391837944,150.22678802354594,145.44614311535375,146.28067016601562,618456
2022-01-19,147.36243723375492,149.28560117807797,144.16518011083312,146.8455810546875,580180
2022-01-20,145.46329552571476,150.58373086269762,144.89837203054452,145.45127868652344,1239896
2022-01-21,143.27574148457828,149.261596284761,143.26372464212395,144.9825439453125,850604
2022-01-24,145.41525911574294,146.23259509817507,137.26584493944833,139.44142150878906,1270448
2022-01-25,139.4294055209901,144.4296295430892,138.0471312421182,142.42233276367188,601108
2022-01-27,141.83334256862292,143.99690203153412,140.10249206377864,142.72280883789062,198492
2022-01-28,143.49210372958623,146.86965813288373,141.83336863415505,142.84303283691406,395884
2022-01-31,144.15319842800588,145.19891320873876,139.66981552032652,140.51119995117188,801724
2022-02-01,141.59295545376239,143.75651504473666,139.42939586278808,141.6169891357422,561436
2022-02-02,142.09781186577098,144.4777338159648,141.61702073826362,142.66275024414062,271012
2022-02-03,141.65307258462988,143.2637256444186,140.95591964645016,141.1121826171875,162024
2022-02-04,141.35257386552527,141.84538177526852,137.98703639253657,141.2323760986328,266944
2022-02-07,141.112152513395,141.74920643039908,139.4293840847855,140.24673461914062,150564
2022-02-08,140.15059556766408,141.83336429660687,137.0615188414221,140.18666076660156,411152
2022-02-09,140.87176217844694,142.0737396714371,137.0254342008784,139.87411499023438,536500
2022-02-10,140.1505930345758,146.10038236151533,139.94626270450024,145.60757446289062,773624
2022-02-11,147.3504386827909,147.55476900820616,132.21753758308407,142.2660675048828,745304
2022-02-14,138.3235738959681,140.85974343744198,133.29930217402992,136.71292114257812,926364
2022-02-15,136.06387615450313,142.41032430353292,133.96041517154924,140.90785217285156,1179648
2022-02-16,140.63136145387824,142.19393213669912,137.04946278884296,137.4461212158203,255544
2022-02-17,137.746621224232,138.94859872182565,135.10227072952597,137.71055603027344,536180
2022-02-18,136.3283161945726,137.81877160095323,134.66959563427176,136.11196899414062,441724
2022-02-21,134.57341167679323,136.58072310985872,133.65991161823464,135.39076232910156,325556
2022-02-22,132.2415578217987,135.58306111911978,131.27997582804608,134.7296600341797,567660
2022-02-23,133.92434534545808,137.60240873238442,133.7560802106974,134.83786010742188,84856
2022-02-24,132.42184789277837,133.81615345278442,130.30637054572162,132.5540771484375,636456
2022-02-25,133.41949933725937,135.79942059987354,133.41949933725937,134.57339477539062,512516
2022-02-28,134.573417008323,134.97007550848298,133.19114268772398,134.381103515625,111160
2022-03-02,133.20314220552805,135.8234590545493,132.72235120002523,133.58778381347656,159176
2022-03-03,133.41950840701494,136.2802208527009,133.41950840701494,135.1743927001953,151588
2022-03-04,133.17909844644765,135.73931622604601,133.17909844644765,133.87625122070312,120016
2022-03-07,133.4195127634041,134.90996791257396,132.69832620792624,134.4171600341797,143840
2022-03-08,133.68394578619095,144.67002422986624,133.68394578619095,140.30685424804688,887952
2022-03-09,141.95357326119245,141.95357326119245,137.6024196449957,140.51119995117188,434200
2022-03-10,141.77327016900014,141.8333690541926,137.02545823879623,138.97265625,314828
2022-03-11,139.4293897208631,140.39097171893803,137.20573135031486,137.71055603027344,551788
2022-03-14,136.78506190217735,138.8164071443793,134.80179870236546,136.65284729003906,301240
2022-03-15,137.0254474685527,137.84279811195782,135.3426788154301,135.64317321777344,81664
2022-03-16,138.6481111035595,138.6481111035595,136.8331279282668,137.95095825195312,95796
2022-03-17,139.36931527450724,139.5496119307485,136.42446988923305,137.0374755859375,174680
2022-03-21,137.50623555353917,139.06880641210213,136.0999276498637,138.51589965820312,176184
2022-03-22,139.59769630604816,141.6530752870249,138.94862539821875,141.04006958007812,297724
2022-03-23,141.83336504305296,143.28775508906338,139.91020077128275,141.43670654296875,309180
2022-03-24,140.63137545521002,142.42232496603552,140.63137545521002,142.20596313476562,116948
2022-03-25,142.5545416167288,143.70843716410243,142.0737505826083,142.79493713378906,185792
2022-03-28,142.9031349218106,143.37190916993612,141.60499310739831,142.7468719482422,89104
2022-03-29,143.0353306779307,143.99691273290836,141.4847766797636,143.07139587402344,639492
2022-03-30,145.3912056682513,149.76640700979462,144.71810115553188,145.7998809814453,925656
2022-03-31,146.64126689376752,147.21822200959392,144.95849825728166,145.75180053710938,254740
2022-04-01,148.32404861303533,148.32404861303533,145.48738416726948,146.25665283203125,131068
2022-04-04,146.64128824207626,148.62455156666172,145.67970602409542,147.7230682373047,359752
2022-04-05,147.8432542295231,148.8048363708533,146.941770972026,147.19418334960938,148400
2022-04-06,147.12208986339914,152.89158358353245,146.8937111357943,149.3457489013672,329740
2022-04-07,149.0452071537048,150.2471846307508,145.679670217976,146.59317016601562,415188
2022-04-08,146.40087812092054,149.47793797778044,146.40087812092054,146.85763549804688,165020
2022-04-11,146.88167667076235,147.2903520280938,145.73979784230715,146.6412811279297,142612
2022-04-12,148.56443046774456,149.14138558131071,146.6412663192948,147.2783203125,460772
2022-04-13,157.45906468929198,173.40930148000814,157.45906468929198,160.1394805908203,13841684
2022-04-18,159.14184720208547,169.959646483194,156.4974962667034,168.08456420898438,4696564
2022-04-19,169.9596242795205,170.29618385999606,157.21866234626083,158.82931518554688,1256368
2022-04-20,160.34380903422317,164.67092831850505,156.78595833499585,158.2523651123047,582876
2022-04-21,159.18992923461445,161.23329132091897,155.57197929867354,156.1128692626953,388536
2022-04-22,155.05510628584565,160.5842030991394,154.8147107722242,157.00230407714844,534572
2022-04-25,156.9422176814488,157.37494137844715,153.40841508820756,154.29786682128906,268900
2022-04-26,156.01672710002754,158.10817152263354,152.67522276151828,154.00942993164062,547228
2022-04-27,153.8170608468697,162.26696887275605,150.1269956459795,160.74046325683594,714532
2022-04-28,161.54579880349638,162.2549685631168,154.98300366162013,157.27877807617188,351968
2022-04-29,156.37727429130615,160.11542141863518,154.49017546673704,155.92051696777344,273640
2022-05-02,156.25708729950273,159.14183352657048,152.92761523145992,155.63206481933594,1054572
2022-05-04,158.66104393049883,158.66104393049883,154.105545871009,154.51422119140625,180244
2022-05-05,154.33391922359368,158.25236314787034,151.68956858269098,153.15597534179688,194180
2022-05-06,150.96840850111982,152.65117738568645,147.17016166761408,151.3410186767578,303832
2022-05-09,149.30965385947147,152.87953618896964,148.3240380816072,150.3914337158203,308848
2022-05-10,150.9684013343169,152.54298920989618,149.88662138844998,151.12466430664062,195608
2022-05-11,149.79044622078055,151.44918121743143,146.52107293972136,149.0692596435547,226060
2022-05-12,149.0211767020542,149.12934293927069,146.16046437567064,147.15811157226562,323204
2022-05-13,150.18710073187387,150.18710073187387,146.6412668210373,147.2542724609375,102704
2022-05-16,149.70633276203503,149.70633276203503,145.9802016374882,147.9033660888672,114708
2022-05-17,150.18710031523884,160.58420649952708,148.14373840618796,158.6370086669922,468572
2022-05-18,160.11545077320716,160.9568351857543,152.71127087730815,153.42044067382812,191848
2022-05-19,149.04523385375785,154.53826603885256,148.6245416614287,153.1319580078125,137180
2022-05-20,154.92286877882347,160.5601456741564,151.46116802553837,157.87973022460938,311980
2022-05-23,157.7715895761412,158.9014515458545,151.4491898243394,152.26654052734375,159388
2022-05-24,153.1319636750461,153.60073792693467,150.00682155922885,150.6198272705078,62808
2022-05-25,150.75203090210388,152.36268388663814,149.11734423361577,150.49961853027344,108884
2022-05-26,151.8818901162171,153.15598346718556,148.86492920491656,150.5717315673828,251884
2022-05-27,150.5116478345344,157.35090415966923,149.8746084312233,155.28350830078125,213968
2022-05-30,156.01670607418455,160.92078097852198,155.6801464478279,156.7258758544922,326064
2022-05-31,155.7763000640352,160.99288588649776,155.7763000640352,158.94952392578125,133256
2022-06-01,159.55051767688556,160.8246110631993,157.87976579335748,159.8750457763672,134224
2022-06-02,160.10342827660713,165.78878861822403,158.8774169020792,162.5554656982422,1315264
2022-06-03,163.92572054290747,163.94975422728163,159.03366262128796,160.9207763671875,133000
2022-06-06,160.92077843832544,161.04097620690123,156.38931375946993,158.07208251953125,84244
2022-06-07,156.97827768798612,159.39424977761172,156.4253709154844,158.94952392578125,92828
2022-06-08,160.103414236974,160.103414236974,157.45906355137834,158.4567108154297,50376
2022-06-09,157.45906765728276,162.1347635168887,157.14655641171527,158.9735565185547,94416
2022-06-10,158.87744190502687,159.10580596395695,156.8340795108584,157.5792999267578,50396
2022-06-13,156.25709234206516,156.89414635679884,152.17036838850345,152.48287963867188,105848
2022-06-14,151.68955156397953,154.57429739403935,151.2087605923029,152.13427734375,75804
2022-06-15,153.61275393707294,156.25710494381443,151.9299851146011,154.92291259765625,124304
2022-06-16,158.64901045381418,158.64901045381418,150.18708606361386,150.4635467529297,104808
2022-06-17,150.4635466777265,152.0741847613911,148.14372427441893,148.96107482910156,115820
2022-06-20,148.68461962368318,150.4395038730851,147.1220488434828,149.02117919921875,185184
2022-06-21,148.80482517080418,156.4974817224451,148.76875997418716,155.65609741210938,336680
2022-06-22,155.65609647185045,157.73552355243604,150.72798839822428,151.17271423339844,74252
2022-06-23,153.3362887427374,153.97334279037094,150.96839855168298,153.76901245117188,43064
2022-06-24,153.85313925067828,157.41099016133447,153.2882156240237,154.14161682128906,129620
2022-06-27,154.21371561727585,158.19225826883357,153.73292460989543,156.32919311523438,232144
2022-06-28,154.76665560643875,156.43740765070882,154.16566671803804,154.95896911621094,24840
2022-06-29,153.8651539542243,156.2450755379632,153.8531371124031,155.05511474609375,42688
2022-06-30,156.2330653581859,158.9014499497322,154.83875950558635,157.8677520751953,170460
2022-07-01,156.25710280603678,158.42066269104345,156.25710280603678,156.9061737060547,47116
2022-07-04,158.24033264341992,163.22853910350494,156.2811035141632,161.9183807373047,156524
2022-07-05,163.58914079315886,163.58914079315886,157.21865992465231,158.46871948242188,372776
2022-07-06,156.7619078137464,159.7187843552101,156.7619078137464,157.4590606689453,57904
