Date,Open,High,Low,Close,Volume
2021-07-19,1386.903989655058,1409.5035646375386,1329.7815051890495,1377.52490234375,6190302
2021-07-20,1337.015252488109,1379.81972037894,1333.1239150801405,1362.657958984375,4529933
2021-07-22,1371.937353438079,1421.7262315698058,1337.5141980245417,1413.5943603515625,5009804
2021-07-23,1426.8147822429914,1431.6539548720357,1383.1122947388421,1398.5279541015625,4694140
2021-07-26,1396.6822277148408,1413.644363050548,1388.8995521943832,1400.7730712890625,2054318
2021-07-27,1400.7731373497322,1421.4269838072928,1375.0804899678005,1393.6390380859375,2978042
2021-07-28,1403.7164537457468,1421.6265462170536,1375.5293758721439,1396.781982421875,3188606
2021-07-29,1410.8006628801559,1421.8260999535519,1393.8884643053418,1397.1312255859375,2538248
2021-07-30,1406.3604923054233,1446.2713966631509,1397.1310956726988,1417.0865478515625,4403219
2021-08-02,1431.8038800570441,1441.7816074442014,1420.928132845357,1434.9967041015625,2483790
2021-08-03,1463.7324751523297,1463.7324751523297,1419.0322117861836,1439.58642578125,4442122
2021-08-04,1456.7480958295682,1456.7480958295682,1419.8804444524283,1426.365966796875,3341801
2021-08-05,1424.81938118826,1434.7971079472816,1404.2652884243605,1429.15966796875,2104359
2021-08-06,1418.832754578739,1551.5365213572004,1418.832754578739,1533.2274169921875,14250256
2021-08-09,1543.2550671538302,1561.5143572390007,1479.1981051800758,1490.0738525390625,6031426
2021-08-10,1484.685764939077,1495.3120684631444,1422.8737954205596,1443.2781982421875,3581449
2021-08-11,1451.7592136091512,1453.3556254981095,1403.86612614988,1433.8492431640625,3197412
2021-08-12,1440.3845493506406,1454.7524996326215,1427.064309053194,1439.6861572265625,2455443
2021-08-13,1441.7813749585453,1450.7613281589793,1424.8192411355037,1433.7991943359375,2095991
2021-08-16,1428.3114567612367,1446.4708691058293,1410.4014875631271,1426.91455078125,1909352
2021-08-17,1427.8126617644357,1447.768114759047,1413.0455778290557,1438.43896484375,3062815
2021-08-18,1438.688386543973,1493.4661285566956,1429.409052320539,1456.748046875,4738820
2021-08-20,1434.7969785697928,1479.3475488913257,1407.8571187496368,1426.91455078125,4933377
2021-08-23,1411.8983382054523,1424.5700030484804,1358.5174976079431,1393.589111328125,4866080
2021-08-24,1403.8660884981718,1445.173899683601,1386.9039538112713,1434.5975341796875,3362312
2021-08-25,1441.0331379720135,1478.4995493923323,1421.8260146166656,1472.0638427734375,5361140
2021-08-26,1478.6989799100566,1491.3208275462991,1457.1471163034387,1472.4129638671875,4678919
2021-08-27,1471.7146669658075,1511.625573188609,1470.8166472161104,1502.695556640625,5164477
2021-08-30,1510.3783070786853,1523.5987943247912,1489.9739056710432,1513.172119140625,3149863
2021-08-31,1513.9204982035485,1593.2932398325088,1509.4305212558922,1584.0638427734375,7234384
2021-09-01,1591.347666699273,1597.2843654072792,1558.0220349321385,1561.7137451171875,3056760
2021-09-02,1567.5009509599995,1590.7491041716482,1562.0132009725519,1567.052001953125,2171898
2021-09-03,1574.9840951093436,1577.8776600935548,1548.0941714731848,1562.06298828125,1687999
2021-09-06,1568.4987132461877,1624.8229344776737,1562.5620142913763,1578.4764404296875,5562312
2021-09-07,1581.5693777182773,1588.8032293144324,1549.5409005280885,1554.6295166015625,1651169
2021-09-08,1556.4254054611768,1575.4828365659732,1534.8236056666299,1552.484130859375,2084219
2021-09-09,1558.1217171451708,1562.0130547680901,1531.63092685527,1541.5587158203125,1243149
2021-09-13,1544.55203423975,1553.5319879271904,1521.8527068631645,1529.03662109375,1759456
2021-09-14,1536.4700695931404,1543.8036739317274,1493.7155375282155,1509.8294677734375,7143757
2021-09-15,1520.6055453463673,1542.1574106057653,1493.5659304154435,1513.421630859375,12834337
2021-09-16,1519.607630255573,1531.580901143995,1496.4094179092551,1499.8516845703125,7616906
2021-09-17,1499.8518371133662,1521.6033301589416,1462.4852991347336,1476.9530029296875,3329954
2021-09-20,1461.6371764257335,1485.1845865590246,1406.8094963386752,1415.689697265625,2273312
2021-09-21,1416.8372046308216,1443.7271296190586,1378.2732662155165,1438.2393798828125,2682157
2021-09-22,1431.8036108360232,1459.3920462337644,1421.1773088070709,1434.5474853515625,1663858
