Date,Open,High,Low,Close,Volume
2021-07-19,667.7631000676669,674.5770092520307,643.8171001276456,655.7901000976562,13618862
2021-07-20,643.4276423023921,662.7499161163404,642.4542268072297,654.71923828125,11533588
2021-07-22,659.9757516266117,676.5238161954205,648.9761676486823,673.4088745117188,9740403
2021-07-23,681.3909679455255,681.3909679455255,659.1971025863867,661.9713134765625,8682097
2021-07-26,661.9225198545275,672.5814311376392,656.5200758764632,664.6480712890625,5339116
2021-07-27,664.6481351547822,668.0550896284648,642.7949438625033,645.5692138671875,7133113
2021-07-28,650.6309398408644,658.7589354493165,636.8084279459679,647.710693359375,11132158
2021-07-29,653.1618290689995,653.1618290689995,640.4587681208868,642.1135864257812,4572153
2021-07-30,643.6710904561828,669.5152637556891,641.9676130901362,656.56884765625,13440904
2021-08-02,663.8693607749277,676.5237620800217,659.9756988348988,673.603515625,8925708
2021-08-03,679.4440726902277,695.9434786015377,676.7671798536974,686.306640625,18429941
2021-08-04,698.9124456102264,698.9124456102264,673.603638387572,676.2318725585938,14045587
2021-08-05,676.5238302005531,681.8776159071763,665.816258787307,675.1123657226562,5851411
2021-08-06,674.5282716403015,700.7618308212813,673.0681484140417,691.806396484375,17504802
2021-08-09,695.0187148310977,697.9389615320687,675.6477212829616,681.2935791015625,7521213
2021-08-10,683.0456305623355,687.9613666837178,665.0861036952956,674.576904296875,5937282
2021-08-11,674.9664584547538,686.2580566141539,666.3516940114121,680.5635986328125,6297975
2021-08-12,682.3642854387306,691.5144151711248,681.3908699102873,685.3331909179688,5068665
2021-08-13,685.7226158182351,690.6383526047184,680.466147931902,685.4306030273438,3390071
2021-08-16,685.2845540220259,697.4035896226852,683.337722902645,688.1074829101562,6385995
2021-08-17,687.0367074090002,695.8948248722885,667.8117496220812,674.236328125,7262774
2021-08-18,677.9353182488777,689.4702695437107,670.3913472181658,686.6473999023438,7354758
2021-08-20,671.6567038973416,687.6207420738418,662.7012692961968,668.93115234375,6274741
2021-08-23,673.4088968576414,673.4088968576414,647.32137078954,650.5336303710938,6636881
2021-08-24,655.1086165066652,683.3376653605928,650.7282468569177,676.9131469726562,7640710
2021-08-25,679.9307973109472,705.7263107379194,676.9132327128214,701.5892944335938,21275432
2021-08-26,705.726297627105,713.5136222905766,698.6203757542017,702.5140380859375,14969643
2021-08-27,704.7529098741618,712.4915759465932,703.0494325367588,707.6731567382812,6751256
2021-08-30,711.1773482952523,715.8497902762911,707.770394008076,710.5933227539062,4757858
2021-08-31,712.8322112058386,733.955340992241,708.7438539225717,728.4068603515625,15419587
2021-09-01,730.1103234572142,731.8624595696492,717.9912879429695,724.9512329101562,5320381
2021-09-02,725.1945615597278,740.4285381951038,724.2211460408557,733.8092651367188,5788915
2021-09-03,735.8534342212016,741.742585914519,725.4865357317798,734.8313598632812,4491254
2021-09-06,738.2384630590608,744.6629826739621,727.3848546445989,731.2298583984375,5260360
2021-09-07,733.8579885950231,735.074758002156,721.9336484051206,725.6812744140625,3515903
2021-09-08,728.8935946795514,732.9819521116931,718.624071907646,726.9954223632812,4036193
2021-09-09,725.2919061206642,731.0350816590458,722.2743416657949,729.7696533203125,2829060
2021-09-13,728.114798851022,732.6412047212058,720.814182552382,725.2918701171875,2514604
2021-09-14,727.9201819788386,742.4727572449148,725.6326790581578,735.3181762695312,5615411
2021-09-15,738.3843477065476,749.3352725570874,733.5659288897962,745.587646484375,7039338
2021-09-16,748.5565261738631,752.2068343314079,739.7957865957554,749.1892700195312,4625316
2021-09-17,752.7422194342909,765.1046085801222,739.7958047339604,746.70703125,9701785
2021-09-20,739.6011611921233,755.3705057987879,726.2653555860992,728.990966796875,5570433
2021-09-21,733.9552932122162,738.62767576925,714.5356419403344,729.6722412109375,7766479
2021-09-22,730.0616984938574,739.4064644695495,722.2743737099229,725.4866333007812,4343365
2021-09-23,734.3447598407627,739.7958634909295,730.5970740952708,734.4420776367188,3526253
2021-09-24,735.9022057473188,744.5656284953527,723.2478027384363,724.9999389648438,4445517
2021-09-27,729.7696260231777,733.7606058835695,716.8232115110391,730.3049926757812,3803939
2021-09-28,733.9553809632284,736.7783100396554,713.5136528462155,719.0621337890625,3748173
2021-09-29,718.0399583850227,727.9687488311425,716.433799065027,722.2742919921875,2734053
2021-09-30,725.9732720403852,736.3888298306152,716.4338119700368,718.2833251953125,4356469
2021-10-01,716.2878425881196,718.624063783668,702.8060603478609,715.4118041992188,4008108
2021-10-04,719.2080239071855,727.6280918115705,716.4824723688664,724.4158325195312,3414151
2021-10-05,724.3671192858021,733.76054258038,722.2742523367821,724.1724243164062,3270764
2021-10-06,727.8228294120134,729.0882577632673,702.660001423776,704.7528686523438,3615568
2021-10-07,710.5933655040236,719.1594106303249,707.235069907826,716.5798950195312,3237419
2021-10-08,720.0355906259488,727.141513209875,714.0004015253592,720.2302856445312,2878232
2021-10-11,724.1238177672191,726.1679665622198,716.9205192668563,717.8452758789062,2118247
2021-10-12,718.0399981797937,721.2522575852465,709.4738938818264,717.3099365234375,2152513
2021-10-13,720.9115777234883,744.2735523869025,719.451454307025,738.8224487304688,9083125
2021-10-14,745.7336210919078,795.961898580747,743.9328261087496,791.192138671875,19754735
2021-10-18,799.0769014140689,807.8376419413454,785.5464006124676,789.0020141601562,8883845
2021-10-19,793.3336805281634,798.2007583228147,764.1312137602556,771.1884765625,5543852
2021-10-20,770.9451374661558,781.5553910271202,756.8306115908284,773.76806640625,5467049
2021-10-21,777.7590486080601,781.5553931360068,754.6890874739674,758.6314086914062,4607499
2021-10-22,759.556161781977,766.3700708113906,733.8580262328745,741.5479736328125,3860760
2021-10-25,744.662871755075,745.1982384078101,718.9160194046899,732.05712890625,2973109
2021-10-26,732.00850438885,738.3843644528079,720.3761765123907,729.96435546875,3093933
2021-10-27,733.6146615647152,736.4375310450425,723.880505951371,726.02197265625,3246881
2021-10-28,705.0934379955302,714.9736283055536,663.0419392453897,669.80712890625,18160551
2021-10-29,678.4705660821384,690.7355769406923,668.73641161898,674.576904296875,7612968
2021-11-01,686.257975771366,688.204806908306,671.6567422443156,685.6739501953125,3233662
2021-11-02,688.2048119533146,695.9921365581611,682.0236468132463,683.6784057617188,3028354
2021-11-03,683.3377701152017,700.664556392303,683.3377701152017,690.3463745117188,3036191
2021-11-04,694.0452818080431,697.4035773122089,694.0452818080431,694.7266845703125,453287
2021-11-08,697.9389814728703,715.5577799737532,690.2489745089072,711.0314331054688,3227351
2021-11-09,711.5667598894174,724.7078696821768,708.4518182782493,717.7479248046875,3456614
2021-11-10,716.8232019372214,725.2432104113396,710.6906367231848,718.2833251953125,2751881
2021-11-11,715.4118235971471,721.8363429402424,709.1332809498734,715.5578002929688,2325810
2021-11-12,718.0887461819066,735.415533093656,714.7304502634241,730.353759765625,4585484
2021-11-15,733.857982629871,736.388839211108,720.8628498197811,729.866943359375,2434426
2021-11-16,732.6898649933931,741.4506045682542,723.6857715414526,726.6060180664062,3378779
2021-11-17,724.6105517508776,725.1945773098577,713.513590829699,715.9957885742188,2444025
2021-11-18,719.7921442569722,721.5929392692686,697.1115737007482,706.7483520507812,2202581
2021-11-22,705.7262820797367,713.9029965612751,685.2845552884615,695.9921264648438,3557560
2021-11-23,695.0186942920809,714.0976150762475,686.4526494382218,709.86328125,3487221
2021-11-24,716.0931007120375,751.8174002545824,712.5401105487837,742.7646484375,11647665
